CICLO,Fecha,Parcela ,Repetición,Tratamiento,Porte,Número de Plantas Vivas,Número de Plantas Marchitaz,Planta 1 Patologías y Severidades ,Planta 2 Patologías y Severidades ,Planta 3 Patologías y Severidades ,Observaciones
I,04/11/2020,Casa Malla,2,15,BAJO,7,0,MFCHO:1,0,MFCHO:1,NA
I,04/11/2020,Casa Malla,2,4R,BAJO,8,0,0,0,0,NA
I,04/11/2020,Casa Malla,2,4C,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,2,9,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,2,14,BAJO,8,2,MFCHO:1,MFCHO:1,0,PUDRICIÓN RADICULAR
I,04/11/2020,Casa Malla,2,8,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,2,2,BAJO,14,0,0,0,0,NA
I,04/11/2020,Casa Malla,3,2,BAJO,15,0,0,0,0,NA
I,04/11/2020,Casa Malla,3,6,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,3,16,BAJO,15,0,MFCHO:1,MFCHO:2,MFCHO:2,NA
I,04/11/2020,Casa Malla,3,10,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,3,14,BAJO,6,2,MFCHO:1,MFCHO:2,MFCHO:1,PUDRICIÓN RADICULAR
I,04/11/2020,Casa Malla,3,9,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,3,4R,BAJO,7,0,0,0,0,NA
I,04/11/2020,Casa Malla,3,4C,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,3,3,BAJO,25,1,0,0,0,NA
I,04/11/2020,Casa Malla,3,15,BAJO,4,0,MFCHO:1,MFCHO:2,MFCHO:2,NA
I,04/11/2020,Casa Malla,3,11,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,3,12,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,3,13,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,3,1,BAJO,9,0,0,0,0,POCO DESARROLLO
I,04/11/2020,Casa Malla,3,7,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,3,8,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Casa Malla,3,5,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo Abierto,1,4,ALTO,NA,NA,PEV;MAN:1,PEV;MAN:1,PEV,NA
I,04/11/2020,Campo Abierto,1,3,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Campo Abierto,1,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Campo Abierto,1,5,ALTO,NA,NA,PEV,PEV,PEV,CLOROSIS GENERAL HOJAS NUEVAS
I,04/11/2020,Campo Abierto,1,1,ALTO,NA,NA,PEV,PEV;ALT:1,PEV;ALT:1,PODAS
I,04/11/2020,Campo Abierto,1,7,ALTO,16,0,0,0,0,POCO DESARROLLO
I,04/11/2020,Campo Abierto,1,6,ALTO,13,0,PEV,0,0,POCO DESARROLLO
I,04/11/2020,Campo Abierto,2,7,ALTO,15,0,0,0,0,GOLPE DE SOL
I,04/11/2020,Campo Abierto,2,6,ALTO,15,0,0,0,0,POCO DESARROLLO
I,04/11/2020,Campo Abierto,2,1,ALTO,NA,NA,PEV,PEV,PEV;MAN:3,NA
I,04/11/2020,Campo Abierto,2,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Campo Abierto,2,3,ALTO,NA,NA,PEV;MFALT:1,PEV;MFALT:1,PEV;MFALT:1,NA
I,04/11/2020,Campo Abierto,2,2,ALTO,NA,NA,PEV;MFALT:2,PEV;MFALT:1,PEV;MFALT:1,NA
I,04/11/2020,Campo Abierto,2,4,ALTO,NA,NA,PEV;MAN:2,PEV;MAN:2,PEV;MAN:2,NA
I,04/11/2020,Campo Abierto,3,3,ALTO,NA,NA,PEV;MAN:2,PEV;MFALT:1,PEV;MFALT:1,NA
I,04/11/2020,Campo Abierto,3,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Campo Abierto,3,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Campo Abierto,3,4,ALTO,NA,NA,PEV;MAN:2,PEV;MAN:2,PEV;MAN:2,NA
I,04/11/2020,Campo Abierto,3,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,04/11/2020,Campo Abierto,3,7,ALTO,15,0,0,0,0,POCO DESARROLLO
I,04/11/2020,Campo Abierto,3,6,ALTO,16,0,0,0,0,POCO DESARROLLO
I,04/11/2020,Campo abierto,1,3,BAJO,NA,NA,0,0,0,NA
I,04/11/2020,Campo abierto,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,1,6,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,1,5,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,1,2,BAJO,NA,NA,0,0,0,NA
I,04/11/2020,Campo abierto,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,1,15,BAJO,12,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Campo abierto,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,1,4C,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,1,4R,BAJO,7,0,0,0,0,POCO DESARROLLO
I,04/11/2020,Campo abierto,1,14,BAJO,9,2,MFCHO:1,MFCHO:2,MFCHO:2,NA
I,04/11/2020,Campo abierto,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,1,1,BAJO,NA,NA,0,0,0,NA
I,04/11/2020,Campo abierto,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,1,16,BAJO,12,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Campo abierto,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,2,8,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,2,15,BAJO,13,0,MFCHO:2,MFCHO:2,MFCHO:2,NA
I,04/11/2020,Campo abierto,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,2,3,BAJO,NA,NA,0,0,0,NA
I,04/11/2020,Campo abierto,2,14,BAJO,8,0,MFCHO:3,MFCHO:1,MFCHO:2,NA
I,04/11/2020,Campo abierto,2,6,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,2,1,BAJO,NA,NA,0,0,0,NA
I,04/11/2020,Campo abierto,2,5,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,2,2,BAJO,NA,NA,0,0,0,NA
I,04/11/2020,Campo abierto,2,4C,BAJO,3,0,0,0,0,POCO DESARROLLO
I,04/11/2020,Campo abierto,2,4R,BAJO,0,0,0,0,0,NA
I,04/11/2020,Campo abierto,2,10,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,2,11,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,2,16,BAJO,14,0,MFCHO:1,MFCHO:1,MFCHO:2,NA
I,04/11/2020,Campo abierto,2,9,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,3,15,BAJO,13,0,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,04/11/2020,Campo abierto,3,11,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,3,12,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,3,14,BAJO,8,0,0,0,MFCHO:1,NA
I,04/11/2020,Campo abierto,3,4R,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,3,4C,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,3,1,BAJO,NA,NA,0,0,0,NA
I,04/11/2020,Campo abierto,3,3,BAJO,NA,1,MFCHO:1,MFCHO:1,0,PUDRICIÓN ERWINIA
I,04/11/2020,Campo abierto,3,8,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,3,13,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,3,2,BAJO,NA,NA,MFCHO:1,0,0,NA
I,04/11/2020,Campo abierto,3,6,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,3,16,BAJO,13,0,MFCHO:1,MFCHO:2,MFCHO:1,NA
I,04/11/2020,Campo abierto,3,10,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,3,7,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,3,5,BAJO,NA,NA,NA,NA,NA,NA
I,04/11/2020,Campo abierto,3,9,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,1,3,ALTO,NA,NA,PEV;FUM:1,PEV,PEV;FUM:1,NA
I,11/11/2020,Invernadero,1,2,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,DEFICIENCIA DE HIERRO
I,11/11/2020,Invernadero,1,1,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,NA
I,11/11/2020,Invernadero,1,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,11/11/2020,Invernadero,1,4,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,NA
I,11/11/2020,Invernadero,1,6,ALTO,18,0,0,0,0,NA
I,11/11/2020,Invernadero,1,7,ALTO,17,0,FUM:2,FUM:2,FUM:1,MEJORAR TUTORADO
I,11/11/2020,Invernadero,2,6,ALTO,18,0,FUM:2,FUM:2,0,NA
I,11/11/2020,Invernadero,2,7,ALTO,17,0,FUM:1,0,FUM:2,NA
I,11/11/2020,Invernadero,2,3,ALTO,NA,NA,PEV,PEV,PEV,DEFICIENCIA DE HIERRO
I,11/11/2020,Invernadero,2,4,ALTO,NA,NA,PEV;FUM:1,PEV;FUM:2,PEV,SAPRÓFITOS EN HOJAS
I,11/11/2020,Invernadero,2,2,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,NA
I,11/11/2020,Invernadero,2,1,ALTO,NA,NA,PEV;FUM:1,PEV;FUM:1,PEV;FUM:1,SAPRÓFITOS EN HOJAS
I,11/11/2020,Invernadero,2,5,ALTO,NA,NA,PEV,PEV,PEV,SAPRÓFITOS EN HOJAS
I,11/11/2020,Invernadero,3,2,ALTO,NA,NA,PEV,PEV;FUM:2,PEV;FUM:2,NA
I,11/11/2020,Invernadero,3,4,ALTO,NA,NA,PEV;FUM:2,PEV;FUM:2,PEV;FUM:1,DEFICIENCIA DE HIERRO
I,11/11/2020,Invernadero,3,5,ALTO,NA,NA,PEV;FUM:1,PEV;FUM:1,PEV;FUM:2,HOJAS CLORÓTICAS
I,11/11/2020,Invernadero,3,3,ALTO,NA,NA,PEV;FUM:1,PEV,PEV;FUM:1,NA
I,11/11/2020,Invernadero,3,1,ALTO,NA,NA,PEV;FUM:1,PEV;FUM:1,PEV;FUM:2,DEFICIENCIA DE HIERRO
I,11/11/2020,Invernadero,3,6,ALTO,17,1,FUM:1,FUM:3,FUM:3,POSIBLE SCLEROTIUM
I,11/11/2020,Invernadero,3,7,ALTO,17,0,FUM:1,0,0,INSECTOS
I,11/11/2020,Invernadero,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,1,4,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,1,5,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,1,16,BAJO,4,0,0,0,0,DEFOLIACIÓN
I,11/11/2020,Invernadero,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,1,15,BAJO,5,0,0,0,0,NA
I,11/11/2020,Invernadero,1,2,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,1,6,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,1,1,BAJO,18,0,0,0,QBH:1,NA
I,11/11/2020,Invernadero,1,3,BAJO,15,0,QBH:1,QBH:1,QBH:1,NA
I,11/11/2020,Invernadero,1,14,BAJO,4,0,0,0,0,RETIRAR HOJAS CLORÓTICAS
I,11/11/2020,Invernadero,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,2,16,BAJO,5,0,QBH:1,QBH:1,QBH:1,RETIRAR HOJAS CLORÓTICAS
I,11/11/2020,Invernadero,2,11,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,2,15,BAJO,6,0,0,0,0,NA
I,11/11/2020,Invernadero,2,14,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,2,5,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,2,8,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,2,9,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,2,4R,BAJO,2,0,NA,0,0,NA
I,11/11/2020,Invernadero,2,4C,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,2,6,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,2,2,BAJO,2,1,0,NA,NA,SUPERFICIAL
I,11/11/2020,Invernadero,2,3,BAJO,23,0,QBH:1,QBH:2,QBH:1,NA
I,11/11/2020,Invernadero,2,1,BAJO,17,0,0,0,0,NA
I,11/11/2020,Invernadero,2,10,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,5,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,1,BAJO,8,0,QBH:1,0,0,NA
I,11/11/2020,Invernadero,3,14,BAJO,8,0,0,0,0,PODAS
I,11/11/2020,Invernadero,3,12,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,16,BAJO,3,0,MFCHO:1,0,0,NA
I,11/11/2020,Invernadero,3,2,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,10,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,7,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,15,BAJO,6,0,0,0,0,NA
I,11/11/2020,Invernadero,3,11,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,13,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,4C,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,4R,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,8,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,9,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Invernadero,3,3,BAJO,13,0,QBH:1,QBH:1,QBH:1,NA
I,11/11/2020,Invernadero,3,6,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,1,5,ALTO,NA,NA,PEV,PEV,PEV,CLOROSIS GENERALIZADA
I,11/11/2020,Casa Malla,1,3,ALTO,NA,NA,PEV,PEV,PEV,CLOROSIS GENERALIZADA
I,11/11/2020,Casa Malla,1,4,ALTO,NA,NA,PEV;MAN:3,PEV;MAN:3,PEV;MAN:3,NA
I,11/11/2020,Casa Malla,1,2,ALTO,NA,NA,PEV;MFALT:2,PEV,PEV;MFALT:2,NA
I,11/11/2020,Casa Malla,1,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,11/11/2020,Casa Malla,1,6,ALTO,21,1,0,0,0,NA
I,11/11/2020,Casa Malla,1,7,ALTO,21,0,0,0,0,NA
I,11/11/2020,Casa Malla,2,6,ALTO,25,0,0,0,0,NA
I,11/11/2020,Casa Malla,2,7,ALTO,24,0,0,0,0,NA
I,11/11/2020,Casa Malla,2,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,11/11/2020,Casa Malla,2,3,ALTO,NA,NA,PEV;MFALT:2,PEV,PEV,NA
I,11/11/2020,Casa Malla,2,1,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,NA
I,11/11/2020,Casa Malla,2,5,ALTO,NA,NA,PEV,PEV,PEV;FUM:1,NA
I,11/11/2020,Casa Malla,2,4,ALTO,NA,1,PEV;MAN:2,PEV;MAN:2,PEV,NA
I,11/11/2020,Casa Malla,3,3,ALTO,NA,NA,PEV,PEV,PEV,NA
I,11/11/2020,Casa Malla,3,1,ALTO,NA,NA,PEV,PEV,PEV,NA
I,11/11/2020,Casa Malla,3,2,ALTO,NA,NA,PEV,PEV,PEV,NA
I,11/11/2020,Casa Malla,3,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,11/11/2020,Casa Malla,3,4,ALTO,NA,NA,PEV;MAN:3,PEV;MAN:3,PEV;MAN:3,NA
I,11/11/2020,Casa Malla,3,6,ALTO,6,0,0,0,0,NA
I,11/11/2020,Casa Malla,3,7,ALTO,14,0,0,0,0,NA
I,11/11/2020,Casa Malla,1,5,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,1,2,BAJO,19,1,0,0,0,DAÑO ERWINIA
I,11/11/2020,Casa Malla,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,1,6,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,1,4R,BAJO,2,0,0,0,NA,POCO DESARROLLO
I,11/11/2020,Casa Malla,1,4C,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,1,1,BAJO,15,0,0,0,0,NA
I,11/11/2020,Casa Malla,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,1,15,BAJO,9,0,BHC:1,BHC:1,BHC:1,SPODOPTERA
I,11/11/2020,Casa Malla,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,1,14,BAJO,6,2,BHC:1,BHC:1,BHC:1,NA
I,11/11/2020,Casa Malla,1,16,BAJO,13,0,BHC:1,BHC:1,BHC:1,NA
I,11/11/2020,Casa Malla,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,1,3,BAJO,32,0,0,0,0,NA
I,11/11/2020,Casa Malla,2,16,BAJO,13,0,BHC:1,BHC:1,BHC:1,NA
I,11/11/2020,Casa Malla,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,2,3,BAJO,23,3,0,0,0,PUDRICION ERWINIA
I,11/11/2020,Casa Malla,2,5,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,2,6,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,2,11,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,2,1,BAJO,6,0,MFCHO:1,0,0,NA
I,11/11/2020,Casa Malla,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,2,10,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,2,15,BAJO,7,0,BHC:1,BHC:1,BHC:1,NA
I,11/11/2020,Casa Malla,2,4R,BAJO,8,1,0,0,0,NA
I,11/11/2020,Casa Malla,2,4C,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,2,9,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,2,14,BAJO,9,2,BHC:1,BHC:1,BHC:1,"POSIBLE FUSARIUM, POCO DESARROLLO"
I,11/11/2020,Casa Malla,2,8,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,2,2,BAJO,15,2,QBH:1,QBH:1,0,DAÑO MECANICO
I,11/11/2020,Casa Malla,3,2,BAJO,15,0,QBH:1,QBH:1,QBH:1,NA
I,11/11/2020,Casa Malla,3,6,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,3,16,BAJO,15,0,QBH:1,QBH:1,QBH:1,NA
I,11/11/2020,Casa Malla,3,10,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,3,14,BAJO,4,2,0,0,NA,EXTRANGULACIÓN DEL CUELLO
I,11/11/2020,Casa Malla,3,9,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,3,4R,BAJO,8,0,0,0,0,POCO DESARROLLO
I,11/11/2020,Casa Malla,3,4C,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,3,3,BAJO,20,0,0,0,0,NA
I,11/11/2020,Casa Malla,3,15,BAJO,4,0,QBH:1,0,0,NA
I,11/11/2020,Casa Malla,3,11,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,3,12,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,3,13,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,3,1,BAJO,9,0,MFCHO:1,0,0,NA
I,11/11/2020,Casa Malla,3,7,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,3,8,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Casa Malla,3,5,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo Abierto,1,4,ALTO,NA,NA,PEV,PEV;MAN:2,PEV,NA
I,11/11/2020,Campo Abierto,1,3,ALTO,NA,NA,PEV,PEV;MALT:1,PEV;MALT:1,NA
I,11/11/2020,Campo Abierto,1,2,ALTO,NA,NA,PEV;MFALT:1,PEV;MAFLT:1,PEV,NA
I,11/11/2020,Campo Abierto,1,5,ALTO,NA,2,PEV;MFALT:1,PEV,NA,NA
I,11/11/2020,Campo Abierto,1,1,ALTO,NA,NA,PEV;MFALT:2,PEV;MFALT:2,PEV;MFALT:1,APLICACIÓN SISTÉMICO
I,11/11/2020,Campo Abierto,1,7,ALTO,14,0,0,0,0,POCO DESARROLLO
I,11/11/2020,Campo Abierto,1,6,ALTO,11,0,0,0,0,POCO DESARROLLO
I,11/11/2020,Campo Abierto,2,7,ALTO,16,0,0,0,0,NA
I,11/11/2020,Campo Abierto,2,6,ALTO,16,0,0,0,0,POCO DESARROLLO
I,11/11/2020,Campo Abierto,2,1,ALTO,NA,NA,PEV;MALT:2,PEV;MALT:1,PEV,CLOROSIS GENERALIZADA
I,11/11/2020,Campo Abierto,2,5,ALTO,NA,NA,PEV;MALT:1,PEV;MALT:1,PEV;MALT:1,NA
I,11/11/2020,Campo Abierto,2,3,ALTO,NA,NA,PEV;MALT:1,PEV;MALT:2,PEV;MALT:1,NA
I,11/11/2020,Campo Abierto,2,2,ALTO,NA,NA,PEV;MALT:1,PEV;MALT:1,PEV;MALT:1,NA
I,11/11/2020,Campo Abierto,2,4,ALTO,NA,NA,PEV;MAN:3,PEV;MAN:3,PEV;MAN:3,NA
I,11/11/2020,Campo Abierto,3,3,ALTO,NA,NA,PEV;MALT:2,PEV;MALT:2,PEV;MALT:2,NA
I,11/11/2020,Campo Abierto,3,2,ALTO,NA,NA,PEV,PEV;MALT:2,PEV;MALT:2,NA
I,11/11/2020,Campo Abierto,3,1,ALTO,NA,NA,PEV;MALT:1,PEV;MALT:1,PEV;MALT:1,NA
I,11/11/2020,Campo Abierto,3,4,ALTO,NA,NA,PEV;MAN:2,PEV;MAN:2,PEV;MAN:1,NA
I,11/11/2020,Campo Abierto,3,5,ALTO,NA,NA,PEV,PEV,PEV,NA
I,11/11/2020,Campo Abierto,3,7,ALTO,14,0,0,0,0,GOLPE DE SOL
I,11/11/2020,Campo Abierto,3,6,ALTO,15,0,0,0,0,NA
I,11/11/2020,Campo abierto,1,3,BAJO,NA,NA,0,0,0,NA
I,11/11/2020,Campo abierto,1,12,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,1,6,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,1,5,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,1,2,BAJO,NA,NA,0,0,0,NA
I,11/11/2020,Campo abierto,1,13,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,1,7,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,1,11,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,1,15,BAJO,12,0,0,0,QBH:1,NA
I,11/11/2020,Campo abierto,1,10,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,1,4C,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,1,4R,BAJO,7,0,0,0,0,RALEO
I,11/11/2020,Campo abierto,1,14,BAJO,17,1,QBH:1,QBH:1,QBH:1,NA
I,11/11/2020,Campo abierto,1,8,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,1,1,BAJO,NA,NA,0,0,0,NA
I,11/11/2020,Campo abierto,1,9,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,1,16,BAJO,12,0,QBH:1,QBH:1,QBH:1,NA
I,11/11/2020,Campo abierto,2,7,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,2,8,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,2,15,BAJO,13,0,QBH:1,QBH:1,QBH:1,NA
I,11/11/2020,Campo abierto,2,12,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,2,3,BAJO,NA,NA,MFCHO:1,MFCHO:1,MFCHO:1,NA
I,11/11/2020,Campo abierto,2,14,BAJO,8,1,QBH:1,QBH:1,QBH:1,NA
I,11/11/2020,Campo abierto,2,6,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,2,13,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,2,1,BAJO,NA,NA,0,0,0,NA
I,11/11/2020,Campo abierto,2,5,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,2,2,BAJO,7,0,0,0,0,NA
I,11/11/2020,Campo abierto,2,4C,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,2,4R,BAJO,3,0,0,0,0,POCO DESARROLLO
I,11/11/2020,Campo abierto,2,10,BAJO,NA,NA,NA,NA,NA,NA
I,11/11/2020,Campo abierto,2,11,BAJO,NA,NA,NA,NA,NA,NA
